id,price
18019,99.6092941274446
10977,81.59997836683594
3461,31.1999873303691
9964,30.199801396284535
35955,87.01339650072896
43093,31.19952707822517
25403,95.27296386110831
38169,45.100000886068635
26438,91.399926129726
17867,75.69996449398629
5115,61.849748536448885
34443,91.40040591651024
10547,35.09982555475098
41524,55.79988763510522
12325,15.100345902174631
27461,31.200039507520902
31632,96.29967748233408
3031,34.649996882411955
44205,25.04981469342526
28694,31.200322156260345
14621,85.95047127713043
19330,37.40027612435365
4196,31.199643390713778
14394,44.10019368400485
38918,31.20037618777958
17270,28.500210969950206
9533,99.96417846047996
32947,73.04992879862884
17987,91.39998326772994
18772,82.49992795238757
33750,108.80021213011017
29333,55.60786311272022
13326,85.9495897789625
37180,31.199966357802825
30357,107.85001225187567
15394,80.45030810427446
9578,46.90000767655288
25832,37.40015214170844
43548,20.099764252656534
23083,35.100290526560855
6997,25.04966082838049
19619,48.85044709861775
23028,107.85026160387406
21345,91.39950227704617
42614,91.40039790465349
7963,44.100143696194664
17224,31.200039507520902
24946,55.59996335268775
12493,55.80022601882927
5320,49.90021292670417
11583,15.100120873163334
36370,107.84982346187427
33021,55.800296578841696
9178,25.04985788227063
1795,85.9499473660664
14945,55.80018719246679
43225,31.199774222212405
36016,48.85044709861775
5782,55.799907622876184
16644,85.95024018940384
35015,55.60011592952609
32408,107.85034368847624
15303,31.200443798734323
33169,94.41382339469646
27412,44.10019368400485
23614,82.49957574776934
30963,55.799534310104164
17837,31.19972856560687
28583,67.40086060618374
17341,10.099976878824613
4315,34.100202810687776
24280,25.049633750273074
28468,91.39980309117502
6250,67.60032832214259
1598,31.20026734419696
44134,91.40010517159207
18842,81.59967046798585
32904,101.39983662750632
45944,101.48830053768364
30518,91.39950227704617
16168,34.100202810687776
6529,31.6644858810163
32844,80.45014011206317
45671,54.899993051735585
14576,35.100288634431124
28537,85.9500065254949
26837,82.49996493694256
3221,55.8001812333217
37838,74.29951791583929
38723,41.81170271028151
11910,46.89999993507553
31761,25.050156385277624
23771,31.199845120092572
18350,55.599649490380536
18814,32.9500702889363
20158,31.199924200985016
35728,55.6000950239358
18450,34.65028861453422
36804,72.85004183696034
7883,41.69948657555608
12223,96.5000191782753
8121,64.35017814446972
45333,55.79997543671819
39158,39.100017034586706
23340,55.80007028729289
29084,91.40039790465349
26398,85.95029571901264
36729,28.499883626822452
42504,82.49979617609972
37596,58.89970825191345
365,91.40013306937276
26935,82.49967729710032
15819,55.7999960307271
30442,49.89972648650049
15667,31.199900885867425
32054,82.49990936101462
12102,81.80037706187129
3002,85.9502629671388
16223,72.8501993536335
16419,82.50012852513719
38883,31.200255229373205
13164,55.79974422417621
44228,85.95013629794717
32389,85.94963213447834
46581,85.9495975385783
10643,31.199811331199033
13230,107.84966096594766
26211,55.80014827984678
29300,91.40012737884973
27112,91.40000310653508
29327,31.20036170889376
26280,85.9502629671388
21093,80.45030810427446
16453,31.19989283184766
45223,80.44997999551279
6613,54.899992129631684
48301,25.10001582001845
29820,31.20026734419696
4854,82.49980981359259
1421,82.50000611717017
43410,91.40021536934532
42641,80.9499438705739
13926,25.10029183380663
22183,86.1498115850366
45900,55.600089299167536
25824,31.200078140490614
47830,31.200016813891384
39949,55.800153779430474
40595,91.40028427727168
4440,44.70009796896471
14259,76.35030472487615
5986,76.14994845370884
30223,107.84995102255986
31558,31.200352052572534
32326,55.799811415909666
35592,31.200322156260345
10998,82.49974852390153
35113,55.60004286513107
45861,82.49973822670346
47688,55.79974422417621
35566,91.59954120088177
21499,55.599649490380536
30313,82.4996964150344
19912,82.49970604476724
29904,46.900426958401695
23085,55.60001476965354
40459,30.999803368486944
26378,76.35023818908486
17647,55.600082326506836
9419,25.04992319346534
26307,101.40016851206786
10732,25.049813907195634
15830,55.79993097740625
37915,55.60011592952609
22910,91.40003140138815
3774,31.199909299079973
18270,55.599594593495915
11784,76.14989456759366
8116,55.800220136932445
29462,98.39484598155946
25181,31.200452159961262
15861,73.04992879862884
7001,86.3265369250686
4063,55.79999155009204
38151,55.799983908776134
18291,82.49984968054366
43232,82.50018188452805
42952,96.29967748233408
44613,55.79970834037082
20706,91.3996159331916
24872,69.3001542966517
11266,80.45014011206317
27952,95.27296386110831
23462,41.90025814986111
38651,84.84553187358972
14244,85.95026922289671
40125,55.79970834037082
31393,31.20026435169049
6572,45.100000886068635
38396,49.90021292670417
44025,20.099836408577247
21287,30.100251056409014
42646,31.199524103354317
32497,31.200371473613306
7328,91.40012737884973
41034,74.3001607547558
20951,86.14976010806332
30216,44.100143696194664
18811,94.29552769724924
30198,25.100048116840327
8681,25.04981226114328
3647,31.200393694701408
22639,91.39952499550108
42326,98.99948810691282
17481,107.85034693680694
36038,37.400017909891815
20210,55.79999155009204
20377,38.099990759922505
40159,46.69974309371878
1973,25.050002126494718
6487,91.60008016421219
38974,91.40034959160499
8480,31.20040425718606
44972,20.691459590384838
34951,41.81170271028151
623,55.79980536016455
42232,39.099784384128114
10143,55.799811415909666
29908,101.80983119428063
31843,82.50009392785182
22487,25.050036293654536
44678,32.95036669444795
43836,55.705325546382305
27845,55.80018289629155
29058,91.40047305038189
27699,55.799839345664985
21217,79.69610433298175
14990,91.40006803844017
38673,86.14963073491045
11712,89.2522926094554
34133,31.199981899269112
46429,55.799902469655635
1273,82.50004460645235
4473,44.1003062847799
43924,80.45005904680988
11385,87.70019654773353
44061,91.70658959582465
31090,25.10029183380663
8727,28.50045835803582
33482,67.60032832214259
20559,91.3997925082723
13345,107.84986015467892
46767,44.09988167240245
37898,50.19973595905598
18222,94.30435254527677
35088,31.19979020851926
14854,31.199892430895314
44722,31.199597999175445
36498,31.200371473613306
