id,price
18019,82.70569270650324
10977,92.93127756749756
3461,42.245179419499806
9964,48.84983681886192
35955,84.52480996063662
43093,42.304801700142164
25403,92.09052924061292
38169,60.40216786250487
26438,87.66904827267524
17867,89.61077404645977
5115,68.87783874694983
34443,90.98002337377565
10547,58.30587347477807
41524,42.86943542764948
12325,28.14418280394915
27461,40.944680951637
31632,93.04961229020334
3031,52.67398588333242
44205,25.081365108693163
28694,40.02002376590633
14621,84.27973246730372
19330,60.01509917455046
4196,41.32063147576453
14394,51.22847549879386
38918,41.0643035696801
17270,61.21308250792927
9533,90.6842157718242
32947,90.09460947712509
17987,92.16089922359535
18772,61.061531271298584
33750,77.23431333735137
29333,46.437602936768315
13326,80.91837290636705
37180,39.960162967105916
30357,91.8952097035862
15394,79.81400848900246
9578,58.5695887900119
25832,58.78976522300988
43548,26.737628654073625
23083,59.24603691036299
6997,23.20149039775488
19619,74.07143809787277
23028,90.48261183760518
21345,93.16959788303598
42614,87.07861034776539
7963,50.62104622478502
17224,40.944680951637
24946,43.745144055116896
12493,46.20704584984317
5320,60.42691276018269
11583,24.69621729872017
36370,92.25392561233474
33021,41.84589756994156
9178,25.49686536950358
1795,85.22173482773408
14945,44.798087194490826
43225,41.23486580224856
36016,74.07143809787277
5782,44.20400445084125
16644,83.46626348324925
35015,44.25579165612126
32408,90.73986829911051
15303,39.67794593178763
33169,93.43480146215444
27412,51.22847549879386
23614,55.96692593924332
30963,43.023128601021554
17837,42.71599472636655
28583,61.65764792944705
17341,25.28665522363002
4315,26.164993733029775
24280,23.222706611153107
28468,91.26063785806375
6250,84.67291707596462
1598,41.200204095419146
44134,91.96501625028006
18842,92.91429173271428
32904,82.96272305663095
45944,90.94511705206925
30518,93.16959788303598
16168,26.164993733029775
6529,24.87849808171198
32844,79.57020441339304
45671,59.59724748901114
14576,60.99260578741472
28537,84.50996249175556
26837,61.33942242869827
3221,45.068238057395526
37838,73.73595913928037
38723,36.18637774154456
11910,61.710267444114244
31761,22.51674638207257
23771,40.26838385669748
18350,43.690662065177804
18814,60.940130988343014
20158,43.391502804485484
35728,44.640749202379034
18450,50.08167709676786
36804,89.89140506270928
7883,56.22025102293952
12223,92.84436353724459
8121,91.159963792768
45333,44.07561961143558
39158,48.879137731721485
23340,41.501042882785384
29084,87.07861034776539
26398,82.50809163010085
36729,34.415063966815005
42504,60.74898450378842
37596,84.30095624936523
365,91.75040171767786
26935,62.24240712111829
15819,44.8197507097175
30442,58.65559898545314
15667,40.489607061395596
32054,60.92939162144985
12102,85.89773449794569
3002,83.49204122614492
16223,91.51024664301272
16419,56.557363864153174
38883,44.375097716639715
13164,46.822560483026095
44228,84.49857178689564
32389,83.63891008255762
46581,85.46860375383324
10643,41.774125594474995
13230,90.3546791271594
26211,42.4326906761117
29300,91.33816957671185
27112,91.45733800046176
29327,43.44179668594486
26280,83.49204122614492
21093,79.81400848900246
16453,44.07611547487172
45223,81.13227267406614
6613,59.71753252290054
48301,23.80324203339037
29820,41.200204095419146
4854,62.67493036354393
1421,62.21606996781957
43410,92.43012300302351
42641,81.9266723008302
13926,24.984117883210068
22183,85.7563024783891
45900,45.46197583990736
25824,41.60319627123626
47830,41.337971994437645
39949,40.910604957875535
40595,90.21693884955744
4440,44.40742803284472
14259,86.1383080324397
5986,85.59016427627952
30223,90.30383634784899
31558,42.04789848183432
32326,43.154706130207046
35592,40.02002376590633
10998,62.43112628793452
35113,43.68177258692835
45861,60.998831088459156
47688,46.822560483026095
35566,90.64489159918749
21499,43.690662065177804
30313,60.444756193090015
19912,61.92986035360812
29904,59.194104162715455
23085,45.05147833398986
40459,43.596751557444236
26378,85.57317844149625
17647,43.89977614014285
9419,21.78159737997872
26307,83.50115327299423
10732,23.813144536062957
15830,43.28016455926031
37915,44.25579165612126
22910,91.54515296471911
3774,42.38177546554574
18270,43.309338215233
11784,84.71511721735502
8116,43.25733050668642
29462,92.68096716552279
25181,40.198011839653425
15861,90.09460947712509
7001,91.50009131570307
4063,41.84225275120184
38151,43.254624599600575
18291,62.700705396179416
43232,61.38402026041025
42952,93.04961229020334
44613,43.02677341976127
20706,92.75133714850521
24872,76.86193352071493
11266,79.57020441339304
27952,92.09052924061292
23462,57.11550841004821
38651,86.0936881709364
14244,85.41022385728718
40125,43.02677341976127
31393,44.18705542679782
6572,60.40216786250487
38396,60.42691276018269
44025,25.556752804253918
21287,59.5024762027856
42646,40.4987108063595
32497,40.696569641441556
7328,91.33816957671185
41034,74.32639706419022
20951,83.40835299563247
30216,50.62104622478502
18811,84.78487961067093
30198,59.594385981385486
8681,23.697622231892275
3647,40.40590297512028
22639,91.11766962401833
42326,86.42212704263896
17481,91.43270448912212
36038,57.62278758897019
20210,41.84225275120184
20377,69.34303813536468
40159,60.11889408837704
1973,22.164973745284875
6487,90.74946628685049
38974,91.24924715320381
8480,43.56195579505856
44972,28.50894242880318
34951,36.18637774154456
623,43.48541331221905
42232,49.77439511883017
10143,43.154706130207046
29908,93.15340159591887
31843,62.70023869751033
22487,24.90642744459373
44678,56.19095011007995
43836,40.1217302066717
27845,43.48518168652573
29058,93.13652632045631
27699,42.8696670533428
21217,87.3867863849755
14990,92.32385380780443
38673,84.43459676042622
11712,84.74941594939489
34133,42.63833640674418
46429,38.940854356852
1273,61.02413942242555
4473,51.21158851850133
43924,80.27788257445582
11385,90.22905723721217
44061,91.27548532694479
31090,24.984117883210068
8727,57.60888937319017
33482,84.67291707596462
20559,94.37578206682207
13345,93.25602597239825
46767,51.5704260760257
37898,54.67459530166785
18222,84.98978060347623
35088,42.38107994523885
14854,41.96932561438298
44722,42.46788341617111
36498,40.696569641441556
4300,25.877093148539878
14821,95.09610301336133
18444,27.34586958284948
20174,94.13746175128367
11813,59.29021749656903
28137,46.10689575475631
41937,44.86264843674806
70,26.963306954129443
8406,83.60400376085121
1932,56.7813880349898
1535,90.43964284622874
10069,23.3100513339636
20607,43.84506252451043
16258,22.37203530488857
38835,57.147801789063024
8927,84.14359890645065
42059,83.87732442545533
43751,94.52265092323476
45231,84.05717081708838
32290,90.6842157718242
5865,58.416371639191425
26654,63.56583154105732
2411,61.02413942242555
45997,43.48518168652573
44439,50.41602909751959
9270,26.372869029219586
44070,92.32385380780443
14116,58.47868282579266
47958,42.1255568014567
15623,50.030712668681616
11917,43.04843693498795
14053,41.08004498630545
28050,85.41022385728718
29277,92.63821385028146
44940,22.51674638207257
41531,26.963306954129443
45051,82.47490950820048
40960,61.625632042909714
11261,58.11949750811485
24908,44.74243466720453
13364,90.78414040046036
39993,58.40686172660113
28983,41.6795866561792
47393,43.254624599600575
9216,21.33587053225287
2922,23.135113669864168
37553,57.235495789371726
38473,83.93354040551603
28959,60.307970447810405
37761,93.31646673944866
26386,42.689648594983865
3693,42.60378394191016
37985,93.54702382637382
26237,67.22744744593552
21748,67.15906852985748
46776,85.86290497263363
42684,61.5367254557318
31099,78.48670196422746
42,91.58733657414805
23874,89.8582235169581
17349,80.3279349814572
31055,41.774125594474995
30455,59.38020314791974
37000,76.98049225500276
37640,94.52265092323476
24847,57.018451448280324
31352,91.055389105105
38031,42.8696670533428
7744,92.69112249283242
